pH,DO,BOD,Conductivity,Nitrate,Fecal_Coliform,Turbidity,Potability
8.1,4.8,11.0,1182.0,2.41,164.0,3.7137446086017447,0
7.8,6.5,4.3,482.0,1.96,19.0,4.003428470875713,1
7.8,5.8,4.8,445.0,2.12,19.0,4.350687720554302,1
7.7,8.2,1.1019999999999999,296.0,0.8,220.0,3.976928194586102,1
7.6,7.8,1.56,347.0,1.4,205.0,4.073101027707934,1
7.7,7.7,1.1199999999999999,372.0,1.4,5486.8,3.240820757897089,1
7.7,7.6,1.5799999999999998,392.0,1.6,350.0,4.145754840378946,1
7.7,6.9,1.4,233.0,2.07,304.2,2.013444141822013,1
7.5,7.2,1.4,320.0,2.51,188.4,4.409144856616729,1
8.0,7.1,1.2,213.0,1.48,109.6,1.9387097068794557,1
7.5,7.3,1.2,272.0,1.26,170.6,3.5224165299058123,1
7.9,7.6,1.4,189.0,0.92,1015.0,4.277766565822246,1
7.8,7.5,1.5,199.0,0.18,1329.0,4.277766565822246,1
7.8,6.8,2.5,238.0,0.51,26925.0,4.699227213330639,1
8.0,7.5,1.9,186.0,0.22,3184.0,4.277766565822246,1
7.9,7.3,1.3,203.0,0.39,819.0,4.277766565822246,1
8.0,7.2,1.8,237.0,0.34,1332.0,4.699227213330639,0
8.0,7.3,1.5,188.0,0.19,1578.0,4.277766565822246,1
8.0,7.8,1.3,202.0,0.66,763.0,4.277766565822246,0
8.0,8.1,1.4,198.0,0.49,475.0,4.277766565822246,0
8.0,7.4,2.4,197.0,0.59,25475.0,4.277766565822246,0
8.0,7.5,2.2,210.0,0.48,2846.0,4.424170406841099,1
8.0,7.6,1.4,202.0,0.35,975.0,4.277766565822246,1
7.9,6.7,1.7,184.0,0.69,412.0,4.277766565822246,1
8.0,7.5,1.3,2453.0,0.78,1524.0,3.170853881637288,0
8.0,6.8,2.1,23242.0,1.4,1893.0,3.7137446086017447,1
7.5,7.5,1.5,320.0,0.49,270.0,4.1062098277906305,1
7.4,7.5,1.6,329.0,0.4,274.2,3.5628198898929226,1
7.6,7.6,1.06,389.0,1.2,205.0,3.979920264456111,1
7.7,8.1,1.86,344.0,1.4,1276.2,3.651281340838113,1
7.5,7.6,1.6,330.0,0.5,229.8,4.015470539117248,1
7.5,7.5,1.9,336.0,0.6,935.8,3.2866255587981477,1
7.8,7.7,1.58,333.0,1.5,240.0,3.8809427534660643,1
7.1,6.4,1.4,342.98610676719716,1.31,287.0,4.349534164309885,1
7.9,6.9,1.6,236.0,1.73,107.6,2.8847379060481693,1
7.5,7.3,1.4,266.0,1.22,237.8,3.376531889328514,1
7.6,7.2,2.1,278.0,1.26,285.8,4.095182129314594,1
7.9,7.4,1.5,144.0,0.39,624.0,4.277766565822246,1
7.8,7.3,1.5,146.0,0.34,2367.0,4.277766565822246,1
7.9,7.5,1.4,157.0,0.25,711.0,4.277766565822246,1
8.0,7.5,1.8,162.0,0.42,1288.0,4.277766565822246,1
7.8,7.4,1.6,249.0,0.43,297.0,4.189429218875214,1
7.7,7.0,2.1,202.0,1.29,2958.0,4.277766565822246,1
7.5,6.7,4.0,251.0,3.19,16342.0,4.309143120327393,1
7.9,8.8,1.8,191.0,0.29,478.0,4.277766565822246,1
7.6,6.4,3.4,261.0,2.39,8536.0,3.9080203617839,1
8.1,7.4,3.1,201.0,0.54,42667.0,4.277766565822246,0
7.7,7.3,1.6,159.0,1.51,2466.0,4.277766565822246,1
8.0,7.7,1.7,201.0,0.51,784.0,4.277766565822246,1
8.0,7.3,1.7,216.0,0.63,2781.0,4.424170406841099,1
7.7,7.1,1.2,143.0,1.19,1848.0,4.277766565822246,1
7.4,6.4,4.7,296.0,4.15,8892.0,4.293766128217856,1
7.5,6.5,3.9,240.0,2.35,5407.0,4.699227213330638,1
7.7,6.8,2.5,205.0,1.53,3026.0,4.277766565822246,1
7.9,7.8,1.6,192.0,1.54,1443.0,4.277766565822246,1
7.7,7.9,1.5,143.0,0.86,813.0,4.277766565822246,1
7.8,7.4,1.8,177.0,0.59,525.0,4.277766565822246,1
7.9,7.6,1.7,140.0,0.54,1250.0,4.277766565822246,1
7.9,7.5,1.5,153.0,0.63,702.0,4.277766565822246,1
7.8,7.3,1.8,160.0,0.57,3224.0,4.277766565822246,1
7.9,7.7,2.0,166.0,0.6,5642.0,4.277766565822246,1
7.9,7.6,1.7,149.0,0.68,5867.0,4.277766565822246,1
7.9,7.6,1.7,150.0,0.66,2683.0,4.277766565822246,1
7.8,7.6,1.8,154.0,0.92,2323.0,4.277766565822246,1
7.9,7.8,2.0,176.0,0.97,3537.0,4.277766565822246,1
8.0,7.4,1.7,203.0,0.31,6133.0,4.277766565822246,1
7.6,7.8,0.6,169.0,4.67,107.6,2.6861148826436074,1
7.8,7.1,1.5,176.0,0.63,1995.0,4.277766565822246,1
6.9,7.3,1.9,441.3708554006698,6.045992965624892,155.2,3.9068431573723514,1
7.1,7.8,1.6,342.98610676719716,0.7220000000000001,150.0,4.349534164309885,1
6.9,7.7,1.8,441.3708554006698,0.7420000000000001,255.0,3.9068431573723514,1
7.9,8.0,1.9,140.0,0.5,2118.0,4.277766565822246,1
7.7,6.9,1.5,152.0,0.54,3299.0,4.277766565822246,1
7.3,7.5,2.0,449.9395922557933,1.081040961524324,160.6,3.5809583373516993,1
6.9,7.4,2.6,441.3708554006698,1.2586013491876762,141.8,3.9068431573723514,1
7.6,7.7,1.6,152.0,0.94,714.0,4.277766565822246,1
7.8,7.3,1.6,161.0,0.4,3773.0,4.277766565822246,1
8.0,8.0,2.0,183.0,0.85,5725.0,4.277766565822246,0
7.7,6.9,1.6,7008.0,0.75,3712.0,3.170853881637288,1
7.6,6.4,1.7,20369.0,1.37,2728.0,3.7221459597891124,1
8.1,7.6,1.2,241.0,0.28,1256.0,4.699227213330638,0
8.0,7.7,1.5,249.0,0.25,2923.0,4.189429218875214,1
7.5,7.5,0.5,164.0,5.67,111.6,4.060475989650943,1
7.6,7.9,0.6,166.0,4.8,128.0,2.9929976065048525,1
7.5,7.1,2.0,184.0,6.55,202.8,2.746129857710641,1
7.7,6.2,2.6,181.0,6.63,59.6,2.178658464253394,1
7.5,7.8,0.4,155.0,5.18,159.4,3.088345946834855,1
7.0,6.3,4.4,394.5071758571635,0.748,330.0,3.8070044106658303,1
7.0,5.9,5.2,394.5071758571635,0.748,280.0,3.8070044106658303,1
7.0,7.5,2.5,394.5071758571635,0.8240000000000001,280.0,3.8070044106658303,1
7.2,7.6,2.3,433.5123133590065,0.62,255.0,4.656852022461179,1
7.3,7.8,3.3,449.9395922557933,1.7061279524571122,110.0,3.5809583373516993,1
8.0,6.8,4.7,574.0,1.1,3.0,4.073825386898325,1
7.7,5.9,6.5,313.0,1.51,21.0,3.74426441704262,1
7.6,5.5,6.6,363.0,1.71,17.0,4.139139294463211,1
7.3,5.2,8.8,467.0,2.63,37.0,4.044558658073674,1
7.6,6.4,4.1,359.0,1.91,16.0,3.8813373704295637,1
7.4,3.9,13.9,571.0,2.84,35.0,3.7650251353997595,1
7.5,4.2,12.9,511.0,2.81,45.0,4.007960520217742,1
7.5,5.2,9.5,344.0,1.88,28.0,3.868065017344665,1
7.3,4.8,11.2,383.0,1.89,25.0,3.5647300667259763,1
7.5,6.5,4.2,201.0,1.27,11.0,3.7704815476775435,1
8.1,6.3,4.8,970.0,1.35,3.0,3.932040626981762,0
8.1,6.8,4.4,537.0,1.23,3.0,4.1424531171926855,0
8.1,6.4,5.1,733.0,1.87,3.0,3.355537347047794,0
8.0,6.1,6.2,935.0,2.1,3.0,3.932040626981762,1
7.9,6.6,4.9,642.0,1.4,2.0,4.1915510585450075,1
8.1,6.6,4.4,582.0,1.52,3.0,3.610259600758817,0
8.1,6.2,4.5,569.0,1.81,3.0,3.5187776051024406,0
7.8,6.8,4.2,432.0,1.05,3.0,4.2992796655890855,1
8.1,5.7,2.2,477.0,1.78,14.0,4.125853090165425,0
8.0,8.0,2.3,481.0,0.31,76.0,3.606404110701927,0
8.2,8.6,3.1,522.0,0.3,26.0,3.9201363879144204,0
8.1,7.7,4.8,565.0,0.8,265.0,3.84212212396507,0
8.2,8.0,2.2,480.0,0.28,127.0,4.16586022329394,0
8.1,7.9,3.2,514.0,0.27,43.0,3.8882548335715597,0
7.9,6.8,1.7,338.0,0.23,98.0,3.6290670417407638,1
8.0,6.5,1.5,342.0,0.3,161.0,3.922134733100306,0
8.2,8.1,2.3,481.0,0.26,89.0,3.6064041107019262,0
7.7,5.5,0.6,331.0,0.26,4.0,3.804203576326195,1
7.6,5.7,0.7,344.0,0.27,5.0,3.8657399553842056,1
7.1,5.0,0.7,671.0,0.32,5.0,4.531133696891914,1
7.5,6.4,1.1,255.0,1.74,3.0,3.542807264203513,1
7.8,6.7,1.0,244.0,1.2,3.0,2.5188010841540702,1
7.7,6.4,1.1,248.0,1.49,3.0,3.2748471880523065,1
7.4,6.2,1.2,268.0,1.96,3.0,3.746601104486346,1
7.6,6.3,1.3,307.0,1.9,3.0,4.2102644944581815,1
7.6,7.7,1.2,327.2289649286341,185.68,506.96000000000004,3.9477863218287994,1
7.7,7.7,1.2,449.2,185.74,13.16,3.8655236960469095,1
8.0,6.0,4.7,540.0,1.88,3.0,4.657902530050835,1
8.2,6.2,1.9,394.0,0.79,10.0,3.497359185562375,0
7.7,5.6,3.2,652.0,3.44,25.0,4.167171954207289,1
8.1,5.8,2.2,421.0,0.72,26.0,3.903613619273087,0
8.1,5.3,2.2,393.0,0.92,15.0,3.788332173011755,0
7.9,7.9,2.1,437.0404692919924,0.66,489.0,3.9440815690273587,1
7.9,7.0,4.2,492.0,3.0,543.0,4.155156974264472,1
8.1,8.9,2.6,430.0,0.3,96.0,3.3047415169095915,0
7.8,5.5,14.9,791.0,3.75,173.0,1.507553739701321,1
8.0,6.0,6.0,697.0,2.2,64.0,4.2993943833613235,1
7.8,5.9,5.3,621.0,1.31,49.0,3.619561417412419,1
7.8,5.3,6.2,654.0,1.29,62.0,4.007177226512317,1
7.9,5.5,6.6,893.0,2.43,51.0,3.932040626981762,1
8.0,5.8,5.4,554.0,1.3,69.0,4.0289551202178036,1
7.6,7.8,1.7,505.0,0.98,234.0,3.7788480830925595,1
7.5,7.8,1.9,495.0,0.99,234.0,4.276849708200357,1
8.0,6.1,5.3,562.0,1.92,66.0,3.387212584729305,1
8.0,5.9,5.0,495.0,1.24,69.0,4.18095807673586,1
7.9,5.3,6.2,541.0,1.4,85.0,4.258452287133211,1
7.9,5.9,5.3,573.0,1.46,64.0,4.370980393101823,1
7.9,5.4,6.7,622.0,1.47,99.0,3.819804216569022,1
7.8,6.0,5.0,644.0,1.34,84.0,4.228579413775782,1
7.9,5.5,5.4,740.0,1.66,89.0,3.2070722218631014,1
7.8,5.3,7.2,688.0,1.27,51.0,3.596096617183292,1
7.9,5.6,5.6,561.0,1.48,55.0,3.41470123039439,1
7.9,5.0,6.6,591.0,1.68,82.0,4.242551837288341,1
8.1,5.4,6.9,895.0,2.14,91.0,3.7137446086017447,0
8.4,6.2,4.9,780.0,2.05,94.0,2.9366294575402856,0
8.0,5.8,5.9,524.0,1.39,63.0,4.353112217296603,0
7.7,5.9,0.6,431.0,0.33,5.0,3.6553791649697183,1
7.3,6.1,0.5,119.0,0.1,2.0,3.1505510607916145,1
7.9,6.6,4.4,861.0,2.42,4.0,4.133496447013698,1
7.7,6.2,5.0,330.0,1.13,15.0,4.291829256569075,1
7.6,6.2,4.6,267.0,1.06,11.0,4.190828431797355,1
7.8,6.3,4.2,197.0,1.27,18.0,3.910448175958556,1
7.7,6.4,3.9,261.0,1.44,13.0,3.733382639207531,1
7.6,6.1,5.0,287.0,1.87,16.0,4.110865799415947,1
7.9,5.7,5.6,760.0,1.78,34.0,3.2528525570457405,1
8.1,6.5,1.5,417.0,0.2,166.0,3.3357192702750735,0
8.0,6.2,1.1,475.0,0.25,163.0,3.6638694345671006,0
7.9,6.7,1.2,425.0,0.2,307.0,4.398001029047533,1
7.7,5.6,1.7,475.0,0.25,388.0,3.825369897679709,1
7.9,6.9,1.3,442.0,0.17,171.0,4.283346908046419,1
8.2,7.4,1.2,727.0,0.22,161.0,2.133883801179222,0
7.8,6.8,1.3,500.0,0.16,177.0,4.741901915625381,1
8.1,6.5,0.8,635.0,0.17,160.0,3.5977091826249192,0
8.1,8.0,0.9,598.0,0.18,144.0,3.962185693088992,0
7.8,7.6,0.9,670.0,0.23,151.0,3.789895510368912,1
8.2,7.6,0.8,576.0,0.2,144.0,4.257213148145929,0
8.0,6.1,1.9,739.0,0.16,255.0,2.999334213630916,0
8.1,6.4,1.9,752.0,0.2,300.0,3.7319744092673646,0
8.0,6.5,1.3,657.0,0.21,154.0,3.8546934953961083,0
8.1,6.8,1.9,576.0,0.22,165.0,4.257213148145929,0
7.8,6.4,1.3,431.0,0.25,178.0,3.564137179770835,1
7.9,5.8,1.2,290.0,0.19,134.0,4.58240030885735,1
7.8,6.9,1.9,399.0,0.21,169.0,3.922813699407228,1
8.1,7.0,1.7,513.0,0.22,182.0,3.692176322465978,0
8.0,8.1,0.8,1133.0,0.2,148.0,3.7137446086017447,0
8.1,7.8,1.6,1073.0,0.16,148.0,3.7137446086017447,0
7.8,7.3,1.3,345.0,0.12,798.0,3.756305886787718,1
7.6,7.1,1.3,325.0,0.15,815.0,4.3757268109450695,1
7.5,6.7,2.5,571.0,1.38,19.0,3.7650251353997595,1
8.3,7.1,1.0,556.0,0.71,1600.0,3.6182050933330574,0
7.7,3.7,2.1,1000.0,21.34,30.0,3.932040626981762,1
8.2,6.1,3.6,934.0,3.37,17.0,3.932040626981762,0
9.6,9.9,2.5,545.0,5.76,9.0,3.9782879278727137,0
7.6,4.5,3.0,502.0,0.74,1600.0,3.422733077084222,1
7.8,4.3,2.7,557.0,0.96,1600.0,4.400401967865664,1
7.0,6.7,0.7,76.0,0.32,283.0,2.3237081657208507,1
8.1,6.8,1.0,146.0,0.17,1600.0,4.277766565822246,0
8.0,6.9,1.0,282.0,0.35,1600.0,3.7880254847796238,1
8.0,7.4,1.0,295.0,0.36,1600.0,4.172707437654017,1
7.6,5.8,1.9,277.0,0.43,1600.0,3.775771250724393,1
7.3,7.1,0.4,110.0,0.31,195.0,3.3737349445542035,1
8.1,8.1,0.8,276.0,0.29,107.0,3.8129417561408614,0
8.0,8.0,0.9,193.0,0.18,102.0,1.9457183663739013,0
8.0,6.7,1.0,255.0,0.18,129.0,3.844716333258256,1
8.0,5.9,1.3,343.0,0.17,168.0,4.402425992315038,1
7.9,6.7,0.9,237.0,0.16,141.0,3.7142350568662907,1
7.9,7.6,1.0,186.0,0.15,101.0,2.3871811481421807,1
8.0,5.8,1.3,423.0,0.26,145.0,3.5036118625404127,1
7.9,5.1,1.8,501.0,0.21,177.0,3.644948797997796,1
7.6,2.9,35.0,3413.0,0.43,180667.0,3.8460793215234537,1
7.5,2.0,40.3,2306.0,0.51,209617.0,3.8460793215234537,1
7.6,6.3,1.8,830.0,0.24,738.0,3.8460793215234537,1
7.6,7.4,1.2,104.0,0.09,37.0,3.0427722027445574,1
7.7,7.1,1.2,103.0,0.21,63.0,1.7526798038597733,1
7.7,6.4,2.0,140.0,0.16,192.0,2.709438259194381,1
7.0,6.6,1.3,342.0,0.11,52.0,4.086171003161817,1
7.7,7.2,1.1,87.0,0.14,49.0,2.544820841175533,1
7.5,7.2,1.1,88.0,0.12,41.0,3.2407726958761005,1
7.6,6.9,3.2,787.0,0.14,82.0,2.9366294575402856,1
7.2,6.9,1.3,338.0,0.13,70.0,4.14742902398559,1
7.6,7.6,1.7,86.0,0.1,45.0,2.720276630439452,1
7.0,6.4,1.3,264.0,0.13,82.0,4.165770051741992,1
7.6,6.2,1.8,170.0,0.23,133.0,3.0812797495799935,1
7.6,6.3,2.0,200.0,1.42,143.0,3.861979643942439,1
7.3,2.5,139.8,1761.0,0.4,278417.0,3.8460793215234537,1
6.9,6.6,0.5,56.0,0.4,190.0,4.486510865186259,1
7.5,5.3,2.5,20434.0,1.22,170.0,3.7137446086017447,1
7.3,6.2,1.6,8862.0,0.84,158.0,3.7137446086017447,1
7.5,5.1,2.4,25948.0,0.41,1150.0,3.7137446086017447,1
7.4,6.9,0.5,42.0,0.15,900.0,4.277766565822246,1
7.3,6.3,1.8,18554.0,0.32,1248.0,3.7137446086017447,1
7.0,6.1,2.6,25325.0,0.12,245.0,3.7137446086017447,1
6.7,5.9,2.0,477.0,0.25,725.0,4.509501977156513,1
6.5,6.7,0.8,25.0,0.08,6.0,1.9787387407399226,1
6.8,6.8,1.6,740.0,0.2,193.0,2.005698287542898,1
7.4,7.5,1.0,51.0,0.15,76.0,2.9707068846813476,1
7.6,7.5,3.3,244.0,0.13,503.0,4.2513285652039805,1
7.5,7.1,0.6,96.0,0.15,406.0,3.4040824992075045,1
7.1,7.9,1.0,27.0,0.09,57.0,1.9847158465307833,1
7.1,8.0,1.0,25.0,0.79,101.0,3.666199044362094,1
8.0,30.4,1.5,231.0,0.1,7.0,5.1650826034749775,0
8.1,5.2,1.7,413.0,0.05,848.6,3.488259677575212,0
6.5,6.5,5.7,111.0,0.14,6.0,2.4795269081623736,1
7.6,4.8,10.1,407.0,0.78,6148.0,3.924610209342746,1
8.0,7.7,1.5,249.0,0.4,186.0,4.2934607008378505,0
8.3,7.9,1.5,487.0,0.21,137.0,3.6935536335258883,0
8.2,6.0,2.2,562.0,0.15,2086.0,3.387212584729305,0
7.9,6.2,1.9,484.0,0.25,2068.0,4.303793225207972,1
8.3,6.2,2.7,475.0,0.17,1524.0,3.851666654010143,0
8.1,5.5,3.3,38488.0,0.64,176.0,3.7137446086017447,0
7.9,4.8,4.4,435.0,0.24,5.0,3.725893777781549,1
8.3,6.0,1.4,578.0,0.26,5.0,4.235846902597693,0
8.0,6.1,1.2,358.0,0.62,4.0,3.711049360983039,1
7.8,5.0,1.6,481.0,0.31,3.0,3.563407171798248,1
7.7,4.6,1.8,458.0,0.35,5.0,4.3198209850519635,1
7.8,4.3,13.3,405.0,0.51,6.0,4.129406864305184,1
8.0,5.0,4.0,359.0,0.23,5.0,3.7068735210735206,1
8.0,6.0,1.0,571.0,1.0,5.0,3.7763009672409567,1
8.0,6.0,1.0,712.0,1.0,4.0,3.6487014371809243,1
8.4,5.4,4.5,684.0,0.38,6.0,4.726039244617004,0
8.5,6.2,1.6,625.0,0.29,5.0,3.999580423434088,0
8.3,6.2,1.5,629.0,0.35,6.0,3.6802725420036824,0
8.0,3.5,6.2,1214.0,0.5,6.0,3.932040626981762,0
8.5,4.1,6.6,1862.0,0.96,8.0,3.7137446086017447,0
7.5,8.6,3.0,165.0,0.68,6627.6,3.826242221308077,1
7.9,6.9,2.3,260.0,0.36,1206.4,4.128279292216539,1
8.1,8.8,0.4,193.0,0.38,342.0,4.277766565822246,0
8.2,8.1,1.3,165.0,0.18,6.0,2.5474436199995303,0
7.8,7.6,1.6,514.0,0.46,14.0,3.8882548335715597,1
7.8,1.8,5.6,228.0,0.98,1487.0,4.494793555605671,1
6.7,7.5,8.1,50.0,0.69,9.0,2.3859779719913106,1
6.3,6.3,2.4,174.0,236.0,779.0,4.277766565822246,0
6.6,6.6,1.02,105.0,2.0,22.0,2.4654724551237828,1
5.4,5.4,5.3,337.0,285.0,500.0,4.041171541990528,0
5.1,5.1,1.73,156.0,80.0,175.0,3.01152484360136,0
6.2,6.2,1.35,223.0,60.0,235.0,4.494793555605671,0
7.0,7.0,0.09,133.0,340.0,650.0,4.277766565822246,1
7.5,7.5,6.1,460.0,165.0,285.0,3.6880297582437978,1
6.5,6.5,2.8,170.0,175.0,290.0,4.277766565822246,1
7.2,7.2,1.6,891.0,170.0,290.0,3.3644644494940614,1
6.1,6.1,2.04,99.0,110.0,400.0,3.4040824992075045,0
6.1,6.1,2.65,290.0,254.0,365.0,4.509251345600378,0
7.1,7.1,1.58,124.0,3.0,32.0,1.465564829184439,1
5.2,5.2,4.54,106.0,120.0,650.0,4.277766565822246,0
6.8,6.8,5.85,218.0,2.0,26.0,2.5195091389190263,1
6.8,6.8,0.2,268.0,270.0,390.0,3.71440652590064,1
6.5,6.5,4.59,88.0,55.0,90.0,2.0107363302981183,1
6.5,6.5,2.46,200.0,160.0,240.0,4.277766565822246,1
6.4,6.4,2.59,157.0,205.0,320.0,4.277766565822246,0
6.8,6.8,3.93,173.0,550.0,1150.0,4.277766565822246,1
6.6,6.6,0.19,115.0,300.0,650.0,4.277766565822246,1
7.2,7.2,2.25,789.0,140.0,450.0,3.8460793215234537,1
5.3,5.3,2.27,54.0,2.0,36.0,2.885716148223886,0
6.1,6.1,1.93,282.0,21.0,656.0,4.072919795435952,0
6.3,6.3,4.72,174.0,190.0,340.0,4.277766565822246,0
5.9,5.9,1.65,245.0,235.0,940.0,4.414649699254244,0
5.3,5.3,5.65,230.0,36.0,225.0,4.55049107468378,0
6.6,6.6,7.55,243.0,285.0,1155.0,4.550024562203328,1
7.4,7.4,3.5,315.0,13.0,71.0,3.9460913799797397,1
7.3,7.3,0.85,701.0,155.0,400.0,4.243802585531681,1
7.8,7.8,3.3,1210.0,80.0,275.0,3.7221459597891124,1
8.1,8.1,0.93,2104.0,47.0,68.0,3.7137446086017447,0
7.5,7.5,1.31,699.0,38.0,93.0,4.7588690240218785,1
7.6,7.6,0.26,1044.0,22.0,60.0,3.7137446086017447,1
8.0,8.0,0.86,583.0,98.0,298.0,3.7937631031230437,1
8.2,8.2,0.45,849.0,50.0,130.0,3.7137446086017447,0
7.5,7.5,0.88,1061.0,0.544,170.6,3.7137446086017447,1
7.6,7.6,49.97,730.0,19.0,36.0,3.258580213192032,1
7.7,7.7,1.52,865.0,13.0,260.0,3.3644644494940605,1
7.9,7.9,0.33,1500.0,2.0,85.0,3.7137446086017447,1
7.6,7.6,23.51,1083.0,23.0,85.0,3.7137446086017447,1
8.2,8.2,1.68,1035.0,26.0,67.0,3.7137446086017447,0
8.1,8.1,8.78,1650.0,37.0,83.0,3.7137446086017447,0
7.9,7.9,9.0,1681.0,40.0,120.0,3.7137446086017447,1
8.3,8.3,2.24,1202.0,20.0,55.0,3.7137446086017447,0
8.4,8.4,2.25,1185.0,20.0,102.0,3.7137446086017447,0
7.6,7.6,6.84,492.0,26.0,120.0,4.155156974264472,1
7.9,7.9,2.3,772.0,27.0,85.0,3.2070722218631014,1
7.5,7.5,2.18,648.0,18.0,77.0,4.200615031898149,1
8.0,8.0,1.44,1507.0,3.0,45.0,3.7137446086017447,1
8.5,8.5,4.23,1560.0,5.0,75.0,3.7137446086017447,0
8.1,8.1,4.11,1488.0,4.0,70.0,3.7137446086017447,0
7.8,7.8,3.95,4405.0,3.0,95.0,3.7137446086017447,1
8.0,8.0,4.28,4306.0,3.0,105.0,3.7137446086017447,1
8.4,8.4,1.82,4970.0,3.0,95.0,3.7137446086017447,0
7.6,7.6,5.99,2146.0,3.0,85.0,3.7137446086017447,1
7.9,7.9,13.26,486.0,3.0,85.0,4.418864840918564,1
8.0,8.0,2.17,813.0,0.354,903.4,3.74606042132571,1
7.5,7.5,2.27,1577.0,0.368,961.8,3.7137446086017447,1
7.7,7.7,0.1,972.0,14.0,50.5,3.932040626981762,1
7.4,7.4,6.05,808.0,0.316,174.2,3.74606042132571,1
7.7,7.7,5.05,957.0,20.5,164.0,3.7137446086017447,1
7.9,7.9,4.25,5760.0,25.0,275.0,3.7137446086017447,1
7.4,7.4,0.22,1134.0,19.0,373.0,3.170853881637288,1
7.8,7.8,0.27,2905.0,11.0,350.0,3.7137446086017447,1
7.5,7.5,0.4,1175.0,11.0,350.0,3.7221459597891124,1
7.9,7.9,0.28,1572.0,17.0,350.0,3.7221459597891124,1
8.5,8.5,10.66,723.0,5.670696998510025,143710.8,3.183157760326504,0
7.7,7.7,1.03,668.0,15.0,65.0,4.1621774571661,1
7.7,7.7,2.97,1144.0,52.0,165.0,3.7137446086017447,1
6.2,6.2,0.2,315.0,2.884154142395226,19.0,3.981958973937396,0
6.3,6.3,0.06,202.0,3.762915344875857,80.0,4.033972224558086,0
5.9,5.9,0.36,185.0,2.88,17.0,2.5805050460237653,0
5.8,5.8,0.35,194.0,5.512621071526326,4.0,0.9225007677518473,0
6.3,6.3,0.56,50.0,0.376,65.0,2.518955216001909,0
6.2,6.2,0.73,256.0,4.0,150.0,3.693688531443631,0
7.6,7.6,0.12,1180.0,2.0,2.0,3.932040626981762,1
8.4,8.4,1.36,1693.0,4.0,20.0,3.7137446086017447,0
8.1,8.1,0.52,754.0,5.0,13.0,3.353580467061709,0
8.0,8.0,0.24,546.0,7.0,17.0,3.9853729635789774,1
8.1,8.1,0.07,2590.0,5.0,13.0,3.7137446086017447,0
7.6,7.6,0.82,12018.0,3.0,3.0,3.7137446086017447,1
8.2,8.2,0.48,2098.0,3.0,3.0,3.7137446086017447,0
8.0,8.0,0.09,2033.0,400.0,900.0,3.170853881637288,1
8.2,8.2,0.19,603.360527318671,3.8,16.0,3.8168045412632403,0
8.2,8.2,2.12,603.360527318671,5.1884030912094685,15.0,3.8168045412632403,0
8.3,8.3,3.42,345.544443667966,5.870811100961236,20.2,4.218292107636027,0
8.0,8.0,0.13,1378.0,3.0,3.0,3.932040626981762,1
8.0,8.0,0.22,11213.0,3.0,3.0,3.7137446086017447,1
8.1,8.1,0.18,2224.0,7.0,21.0,3.7137446086017447,0
7.8,7.8,0.04,8406.0,3.0,3.0,3.7137446086017447,1
8.1,8.1,0.09,2234.0,3.0,3.0,3.7137446086017447,0
8.0,8.0,0.03,3542.0,3.0,3.0,3.7137446086017447,1
8.1,8.1,0.27,1602.0,3.0,3.0,3.7137446086017447,0
8.0,8.0,2.67,6600.0,6.0,240.0,3.7137446086017447,1
8.6,8.6,1.5,12100.0,6.0,52.0,3.7137446086017447,0
7.6,7.6,0.23,1380.0,3.0,5.0,3.932040626981762,1
7.8,7.8,0.38,1460.0,3.0,4.0,3.7137446086017447,1
7.6,7.6,0.57,2295.0,4.0,9.0,3.7137446086017447,1
7.6,7.6,2.41,2900.0,4.0,6.0,3.7137446086017447,1
8.2,8.2,2.94,2070.0,3.0,5.0,3.7137446086017447,0
7.9,7.9,0.39,2970.0,3.0,5.0,3.7137446086017447,1
8.2,8.2,0.55,1710.0,3.0,6.0,3.7137446086017447,0
7.7,7.7,9.52,1495.0,4.0,12.0,3.7137446086017447,1
8.5,8.5,4.37,1685.0,3.0,4.0,3.7137446086017447,0
8.0,8.0,1.06,1260.0,4.0,7.0,3.932040626981762,1
8.0,8.0,1.04,690.0,4.0,8.0,3.814875034852066,1
7.4,7.4,0.25,1445.0,3.0,4.0,3.932040626981762,1
7.7,7.7,3.08,3050.0,4.0,14.0,3.7137446086017447,1
8.1,8.1,0.74,1390.0,4.0,6.0,3.932040626981762,0
7.4,7.4,0.2,1230.0,4.0,6.0,3.932040626981762,1
7.7,7.7,0.31,2950.0,4.0,11.0,3.7137446086017447,1
7.5,7.5,9.84,2100.0,5.0,9.0,3.7137446086017447,1
7.5,7.5,0.58,2500.0,6.0,555.0,3.7221459597891124,1
7.7,7.7,1.4,4500.0,4.0,110.0,3.7137446086017447,1
7.5,7.5,0.99,1855.0,4.0,16.0,3.7137446086017447,1
7.8,7.8,1.29,2300.0,3.0,7.0,3.7137446086017447,1
7.6,7.6,3.69,2355.0,4.0,12.0,3.7137446086017447,1
7.4,7.4,5.89,2350.0,5.0,234.0,3.7137446086017447,1
7.5,7.5,3.36,2050.0,3.0,7.0,3.7137446086017447,1
7.3,7.3,2.9,1300.0,4.0,8.0,3.932040626981762,1
7.3,7.3,0.23,2450.0,4.0,6.0,3.7137446086017447,1
7.6,7.6,2.85,905.0,3.0,8.0,3.932040626981762,1
7.8,7.8,0.58,920.0,3.0,4.0,3.932040626981762,1
